Time,Price,Type,Direction,PnL
00:26:00,99.52916065038607,Open,SHORT,0.0
00:49:00,100.11748562818936,Close,SHORT,-0.006311081475607816
02:17:00,99.37849205850964,Open,SHORT,0.0
04:37:00,99.00720159995696,Close,SHORT,0.0033361248984748572
