Time,Price,Type,Direction,PnL
01:50:00,99.9416476579492,Open,LONG,0.0
04:27:00,100.4120028999346,Close,LONG,0.004306298655343222
05:51:00,100.64894877371673,Open,SHORT,0.0
06:28:00,99.88860007426662,Close-EOD,SHORT,0.00715446240337343
