Time,Price,Type,Direction,PnL
00:16:00,99.88886121064633,Open,LONG,0.0
00:54:00,100.24910418303408,Close,LONG,0.003206437875270929
01:19:00,99.7988004675494,Open,SHORT,0.0
02:08:00,99.16645907984746,Close,SHORT,0.0059361622057527265
02:22:00,98.5954356448924,Open,SHORT,0.0
06:28:00,95.01312587425988,Close-EOD,SHORT,0.0359334240292299
