Time,Price,Type,Direction,PnL
00:23:00,99.56508224864214,Open,SHORT,0.0
00:57:00,99.19058699916935,Close,SHORT,0.0033613111044046963
01:16:00,99.13449641615692,Open,LONG,0.0
03:22:00,99.40977173894098,Close,LONG,0.002376786413767329
03:40:00,99.98103275362134,Open,LONG,0.0
06:01:00,100.42975741772072,Close,LONG,0.004088097909582045
06:10:00,100.00346898682632,Open,SHORT,0.0
06:28:00,99.49606494357546,Close-EOD,SHORT,0.004673864420820251
