Time,Price,Type,Direction,PnL
04:30:00,100.400692994536,Open,SHORT,0.0
05:26:00,100.96752698680646,Close,SHORT,-0.0060457179264819414
06:06:00,100.9302118964062,Open,SHORT,0.0
06:28:00,100.71755141930612,Close-EOD,SHORT,0.0017070051583599314
