Time,Price,Type,Direction,PnL
00:55:00,99.8059795262205,Open,LONG,0.0
02:12:00,100.23836801064344,Close,LONG,0.003932290374539527
03:33:00,101.0939059093093,Open,SHORT,0.0
05:57:00,100.45814701208472,Close,SHORT,0.005888795467007779
06:16:00,99.88173990169628,Open,SHORT,0.0
06:28:00,99.53065523485716,Close-EOD,SHORT,0.003115003515003334
