Time,Price,Type,Direction,PnL
00:12:00,100.07216592446514,Open,SHORT,0.0
01:24:00,99.49251635790723,Close,SHORT,0.005392315587487384
01:37:00,99.5836169061182,Open,LONG,0.0
03:23:00,99.0173644790031,Close,LONG,-0.006086200649338891
04:32:00,99.36747638977458,Open,LONG,0.0
05:46:00,99.91765224955832,Close,LONG,0.005136780038829292
05:54:00,99.7890397109076,Open,LONG,0.0
06:28:00,99.44428665591325,Close-EOD,LONG,-0.0038548188457682596
