Time,Price,Type,Direction,PnL
00:17:00,100.63140224710526,Open,LONG,0.0
00:31:00,100.06485702840357,Close,LONG,-0.006029904841338851
00:32:00,100.09728554260532,Open,SHORT,0.0
00:37:00,100.70007439482669,Close,SHORT,-0.006422029957693409
00:42:00,100.16786524998568,Open,SHORT,0.0
01:03:00,99.95421856818572,Close,SHORT,0.001732886442840376
01:33:00,99.70623581252504,Open,LONG,0.0
06:28:00,101.89992942029262,Close-EOD,LONG,0.021601568807515025
