Time,Price,Type,Direction,PnL
01:19:00,99.36999560052791,Open,LONG,0.0
03:41:00,98.80334359876817,Close,LONG,-0.006102445676235235
05:55:00,98.60800703915532,Open,LONG,0.0
06:28:00,98.57457105147382,Close-EOD,LONG,-0.0007390798443804188
