Time,Price,Type,Direction,PnL
00:15:00,99.43625098176106,Open,SHORT,0.0
01:58:00,99.0993978532158,Close,SHORT,0.002987629010742188
03:28:00,99.27393315298018,Open,SHORT,0.0
06:28:00,99.23902609302732,Close-EOD,SHORT,-4.837637792525184e-05
